CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),cluster,segment,dbscan_cluster
44305,Female,31,144639,85,3,High Income - Low Spending,0
34334,Male,27,177777,92,3,High Income - Low Spending,0
49503,Female,18,74830,56,0,Low Income - Low Spending,0
34256,Female,42,51118,45,2,Low Income - High Spending,0
19199,Female,42,78574,56,2,Low Income - High Spending,0
46174,Male,39,57036,51,2,Low Income - High Spending,0
39763,Female,21,57122,52,0,Low Income - Low Spending,0
23833,Female,33,70799,45,0,Low Income - Low Spending,0
42644,Male,28,281092,84,3,High Income - Low Spending,0
12223,Female,43,31232,11,2,Low Income - High Spending,0
5121,Male,18,29057,81,1,High Income - High Spending,0
29444,Male,24,70011,42,0,Low Income - Low Spending,0
15464,Female,25,74191,55,0,Low Income - Low Spending,0
6770,Female,36,69556,56,0,Low Income - Low Spending,0
4923,Male,39,48474,23,2,Low Income - High Spending,0
301,Female,45,28572,9,2,Low Income - High Spending,0
1892,Male,63,45815,14,2,Low Income - High Spending,0
40287,Male,18,138717,10,4,Average Customers,0
31653,Male,43,55625,59,2,Low Income - High Spending,0
24881,Male,18,56228,47,0,Low Income - Low Spending,0
11439,Female,61,180343,15,4,Average Customers,0
19915,Female,45,82575,50,2,Low Income - High Spending,0
27199,Female,34,52990,33,0,Low Income - Low Spending,0
41384,Male,34,244655,74,3,High Income - Low Spending,0
33953,Female,25,82261,59,0,Low Income - Low Spending,0
22817,Female,22,163799,71,3,High Income - Low Spending,0
30607,Female,40,82481,56,2,Low Income - High Spending,0
45179,Male,25,87673,45,0,Low Income - Low Spending,0
5917,Female,21,48029,87,1,High Income - High Spending,0
35616,Female,47,169626,75,3,High Income - Low Spending,0
16746,Female,33,176829,14,4,Average Customers,0
4528,Male,39,22903,9,2,Low Income - High Spending,0
12486,Female,18,20894,65,0,Low Income - Low Spending,0
38076,Female,42,283396,95,3,High Income - Low Spending,0
47488,Male,38,168821,33,4,Average Customers,0
42272,Female,20,100762,12,4,Average Customers,0
42497,Male,67,173636,12,2,Low Income - High Spending,0
30957,Female,24,52082,52,0,Low Income - Low Spending,0
26157,Male,30,90444,54,0,Low Income - Low Spending,0
23591,Male,26,59754,57,0,Low Income - Low Spending,0
305,Male,51,57283,52,2,Low Income - High Spending,0
9347,Female,21,254280,96,3,High Income - Low Spending,0
4729,Female,47,51728,96,1,High Income - High Spending,0
36928,Female,26,81619,56,0,Low Income - Low Spending,0
49120,Male,34,269998,95,3,High Income - Low Spending,0
18883,Male,35,47977,96,1,High Income - High Spending,0
1148,Male,32,67239,48,0,Low Income - Low Spending,0
44119,Female,44,41846,25,2,Low Income - High Spending,0
29910,Male,47,142877,9,4,Average Customers,0
37688,Female,24,21993,82,1,High Income - High Spending,0
31540,Male,27,39943,96,1,High Income - High Spending,0
18352,Female,18,126482,29,0,Low Income - Low Spending,0
10136,Male,42,190835,77,3,High Income - Low Spending,0
40308,Female,34,33303,19,0,Low Income - Low Spending,0
23373,Male,47,37839,91,1,High Income - High Spending,0
44214,Female,27,81427,47,0,Low Income - Low Spending,0
21188,Female,36,45803,15,0,Low Income - Low Spending,0
21344,Male,30,51650,58,0,Low Income - Low Spending,0
41610,Male,26,51797,90,1,High Income - High Spending,0
35617,Female,31,25222,62,1,High Income - High Spending,0
5541,Female,26,101952,92,1,High Income - High Spending,0
13167,Male,28,171252,15,4,Average Customers,0
31874,Female,35,37304,35,0,Low Income - Low Spending,0
11641,Male,32,77649,52,0,Low Income - Low Spending,0
40397,Female,18,117683,8,4,Average Customers,0
14412,Female,52,90536,56,2,Low Income - High Spending,0
9254,Female,35,20957,96,1,High Income - High Spending,0
37515,Female,32,67591,51,0,Low Income - Low Spending,0
35578,Female,23,280296,75,3,High Income - Low Spending,0
7926,Female,28,18925,16,0,Low Income - Low Spending,0
42430,Male,46,33552,94,1,High Income - High Spending,0
11315,Female,54,112079,98,1,High Income - High Spending,0
43887,Female,26,33403,5,0,Low Income - Low Spending,0
29465,Female,45,55213,53,2,Low Income - High Spending,0
34755,Male,35,52921,52,0,Low Income - Low Spending,0
7297,Female,32,85524,42,0,Low Income - Low Spending,0
2517,Female,29,74216,49,0,Low Income - Low Spending,0
9882,Female,50,22782,39,2,Low Income - High Spending,0
30038,Female,23,62048,45,0,Low Income - Low Spending,0
38944,Female,36,192075,92,3,High Income - Low Spending,0
13120,Male,43,54286,45,2,Low Income - High Spending,0
7284,Female,18,123368,29,0,Low Income - Low Spending,0
29223,Male,56,78742,41,2,Low Income - High Spending,0
40330,Female,44,20727,18,2,Low Income - High Spending,0
35916,Female,36,77664,50,0,Low Income - Low Spending,0
47591,Male,27,63440,59,0,Low Income - Low Spending,0
36704,Female,40,64416,53,2,Low Income - High Spending,0
34103,Male,47,75666,45,2,Low Income - High Spending,0
45860,Male,22,208067,88,3,High Income - Low Spending,0
14666,Female,30,33503,87,1,High Income - High Spending,0
15839,Male,35,56373,41,0,Low Income - Low Spending,0
45376,Female,39,29789,18,2,Low Income - High Spending,0
45095,Female,50,59928,48,2,Low Income - High Spending,0
36307,Male,27,33451,65,1,High Income - High Spending,0
30440,Male,39,83654,43,2,Low Income - High Spending,0
38984,Male,49,84535,52,2,Low Income - High Spending,0
5832,Male,46,76614,56,2,Low Income - High Spending,0
11119,Female,18,102256,12,4,Average Customers,0
1558,Female,38,20829,29,2,Low Income - High Spending,0
30011,Male,49,34730,11,2,Low Income - High Spending,0
22002,Female,50,91153,29,2,Low Income - High Spending,0
25421,Male,60,81485,26,2,Low Income - High Spending,0
30627,Female,26,45719,22,0,Low Income - Low Spending,0
23948,Female,32,45307,24,0,Low Income - Low Spending,0
40845,Female,39,49865,52,2,Low Income - High Spending,0
34812,Female,39,45290,26,2,Low Income - High Spending,0
33473,Female,33,101767,94,1,High Income - High Spending,0
46227,Female,35,41334,74,1,High Income - High Spending,0
25597,Female,24,158898,82,3,High Income - Low Spending,0
26581,Male,32,36621,71,1,High Income - High Spending,0
13822,Male,64,71490,40,2,Low Income - High Spending,0
44889,Male,20,127817,87,1,High Income - High Spending,0
19263,Female,51,34381,98,1,High Income - High Spending,0
46255,Male,36,117107,22,4,Average Customers,0
25404,Male,34,29433,84,1,High Income - High Spending,0
29295,Male,22,27181,24,0,Low Income - Low Spending,0
47415,Female,34,31337,77,1,High Income - High Spending,0
49879,Female,36,28625,82,1,High Income - High Spending,0
3672,Male,18,48367,21,0,Low Income - Low Spending,0
11753,Female,30,75504,45,0,Low Income - Low Spending,0
32161,Female,26,89399,54,0,Low Income - Low Spending,0
42751,Female,22,43768,5,0,Low Income - Low Spending,0
49981,Female,50,218933,74,3,High Income - Low Spending,0
24570,Male,18,90786,58,0,Low Income - Low Spending,0
28782,Male,36,40114,97,1,High Income - High Spending,0
20279,Male,52,58454,40,2,Low Income - High Spending,0
41773,Female,49,76217,41,2,Low Income - High Spending,0
33743,Male,27,35783,26,0,Low Income - Low Spending,0
37321,Male,30,62128,50,0,Low Income - Low Spending,0
29356,Male,35,164246,14,4,Average Customers,0
41619,Male,29,67520,47,0,Low Income - Low Spending,0
20277,Male,42,87701,49,2,Low Income - High Spending,0
8281,Female,31,51184,51,0,Low Income - Low Spending,0
28294,Female,60,78093,41,2,Low Income - High Spending,0
5048,Male,47,36513,80,1,High Income - High Spending,0
22009,Female,50,132139,77,2,Low Income - High Spending,0
48574,Female,49,184844,19,4,Average Customers,0
41180,Female,31,186711,98,3,High Income - Low Spending,0
35669,Male,18,71717,45,0,Low Income - Low Spending,0
36535,Male,29,88449,50,0,Low Income - Low Spending,0
17088,Male,38,69215,58,2,Low Income - High Spending,0
1416,Male,20,67062,51,0,Low Income - Low Spending,0
46079,Female,18,92518,59,0,Low Income - Low Spending,0
44969,Male,44,45515,91,1,High Income - High Spending,0
32348,Female,45,23088,64,2,Low Income - High Spending,0
42222,Male,51,98611,29,2,Low Income - High Spending,0
22524,Female,28,62293,45,0,Low Income - Low Spending,0
48927,Male,30,42843,88,1,High Income - High Spending,0
1217,Male,31,89865,81,1,High Income - High Spending,0
26257,Female,44,27400,80,1,High Income - High Spending,0
46145,Female,45,77918,45,2,Low Income - High Spending,0
32269,Male,51,37050,36,2,Low Income - High Spending,0
42044,Male,34,54892,43,0,Low Income - Low Spending,0
2108,Female,35,102446,28,4,Average Customers,0
18434,Female,42,22980,12,2,Low Income - High Spending,0
47852,Female,40,29986,36,2,Low Income - High Spending,0
1423,Female,23,20708,96,1,High Income - High Spending,0
35387,Female,35,57999,50,0,Low Income - Low Spending,0
31577,Male,18,69688,45,0,Low Income - Low Spending,0
25503,Female,20,266264,92,3,High Income - Low Spending,0
3186,Male,27,158015,18,4,Average Customers,0
6750,Female,18,76647,56,0,Low Income - Low Spending,0
14008,Female,39,37596,8,2,Low Income - High Spending,0
20298,Male,44,60212,51,2,Low Income - High Spending,0
2203,Female,18,27970,12,0,Low Income - Low Spending,0
971,Male,41,26023,32,2,Low Income - High Spending,0
1585,Male,43,121613,20,4,Average Customers,0
8103,Female,35,58731,58,1,High Income - High Spending,0
27835,Male,60,77720,59,2,Low Income - High Spending,0
36459,Female,43,48065,79,1,High Income - High Spending,0
8710,Female,22,144951,71,3,High Income - Low Spending,0
36412,Female,44,141024,21,4,Average Customers,0
39662,Female,27,42329,77,1,High Income - High Spending,0
38187,Male,43,39489,71,1,High Income - High Spending,0
10661,Female,44,86019,43,2,Low Income - High Spending,0
39605,Male,42,86822,59,2,Low Income - High Spending,0
29853,Male,21,82644,47,0,Low Income - Low Spending,0
41950,Male,24,35811,20,0,Low Income - Low Spending,0
32438,Female,41,53323,54,2,Low Income - High Spending,0
34386,Male,50,73469,58,2,Low Income - High Spending,0
2446,Female,45,36060,71,1,High Income - High Spending,0
10775,Male,18,37420,5,0,Low Income - Low Spending,0
9854,Male,25,81910,51,0,Low Income - Low Spending,0
26332,Female,50,81627,52,2,Low Income - High Spending,0
44058,Female,39,166529,33,4,Average Customers,0
36344,Female,46,237609,87,3,High Income - Low Spending,0
37728,Female,18,54569,57,0,Low Income - Low Spending,0
22826,Male,53,77962,52,2,Low Income - High Spending,0
36419,Female,46,79643,54,2,Low Income - High Spending,0
811,Female,45,17575,9,2,Low Income - High Spending,0
10855,Male,51,24327,88,1,High Income - High Spending,0
3185,Male,43,135490,30,4,Average Customers,0
1411,Male,29,84172,75,1,High Income - High Spending,0
45974,Female,31,82449,43,0,Low Income - Low Spending,0
39814,Male,18,74081,55,0,Low Income - Low Spending,0
32690,Male,32,83496,53,0,Low Income - Low Spending,0
31123,Male,47,67536,56,2,Low Income - High Spending,0
30105,Female,29,16372,37,0,Low Income - Low Spending,0
12093,Male,43,69589,58,2,Low Income - High Spending,0
14907,Male,37,82098,47,2,Low Income - High Spending,0
12075,Male,32,76012,50,0,Low Income - Low Spending,0
31191,Male,42,30596,10,2,Low Income - High Spending,0
14381,Female,55,176701,97,3,High Income - Low Spending,0
14923,Male,18,72958,43,0,Low Income - Low Spending,0
30377,Female,20,88240,47,0,Low Income - Low Spending,0
2720,Male,35,83445,42,0,Low Income - Low Spending,0
40745,Male,29,82100,55,0,Low Income - Low Spending,0
44498,Female,43,263580,78,3,High Income - Low Spending,0
40391,Female,36,82353,57,0,Low Income - Low Spending,0
43918,Female,18,103963,95,1,High Income - High Spending,0
30334,Female,24,49120,76,1,High Income - High Spending,0
47827,Male,44,32905,75,1,High Income - High Spending,0
5815,Female,18,22519,78,1,High Income - High Spending,0
10973,Female,29,177161,77,3,High Income - Low Spending,0
9390,Female,40,29644,18,2,Low Income - High Spending,0
29553,Male,48,43477,64,2,Low Income - High Spending,0
4166,Female,50,63272,49,2,Low Income - High Spending,0
15292,Female,34,54724,43,0,Low Income - Low Spending,0
10313,Male,47,15000,79,1,High Income - High Spending,0
22679,Female,41,73139,47,2,Low Income - High Spending,0
40512,Female,42,175050,30,4,Average Customers,0
45817,Female,20,61899,52,0,Low Income - Low Spending,0
40265,Male,38,102586,7,4,Average Customers,0
18445,Female,34,63357,41,0,Low Income - Low Spending,0
48827,Male,23,60979,45,0,Low Income - Low Spending,0
44073,Female,24,28271,7,0,Low Income - Low Spending,0
14212,Female,50,100839,50,2,Low Income - High Spending,0
10015,Female,44,80481,48,2,Low Income - High Spending,0
29980,Female,51,42448,70,2,Low Income - High Spending,0
15961,Female,22,45815,7,0,Low Income - Low Spending,0
44175,Female,19,277642,70,3,High Income - Low Spending,0
4697,Female,45,21644,38,2,Low Income - High Spending,0
15537,Female,41,25032,83,1,High Income - High Spending,0
42368,Male,21,114659,74,1,High Income - High Spending,0
21030,Female,38,41833,89,1,High Income - High Spending,0
8008,Female,34,58037,48,0,Low Income - Low Spending,0
12345,Male,44,57091,45,2,Low Income - High Spending,0
36191,Male,42,63446,52,2,Low Income - High Spending,0
37639,Male,31,39635,60,0,Low Income - Low Spending,0
17508,Male,27,36350,25,0,Low Income - Low Spending,0
10537,Female,35,111969,33,4,Average Customers,0
17974,Female,24,47773,88,1,High Income - High Spending,0
36323,Female,19,54585,50,0,Low Income - Low Spending,0
10222,Male,41,43133,17,2,Low Income - High Spending,0
22353,Female,20,67443,51,0,Low Income - Low Spending,0
20824,Female,31,166901,96,3,High Income - Low Spending,0
5788,Male,34,66632,45,0,Low Income - Low Spending,0
44894,Female,31,68221,53,0,Low Income - Low Spending,0
30226,Male,59,138102,21,2,Low Income - High Spending,0
35320,Male,33,136867,6,4,Average Customers,0
31002,Female,18,70755,53,0,Low Income - Low Spending,0
29617,Female,28,71406,59,0,Low Income - Low Spending,0
27088,Female,45,298564,71,3,High Income - Low Spending,0
38505,Female,43,149666,93,3,High Income - Low Spending,0
37425,Female,25,74548,59,0,Low Income - Low Spending,0
10489,Male,26,41040,65,1,High Income - High Spending,0
36703,Male,43,83422,46,2,Low Income - High Spending,0
19041,Male,25,65827,50,0,Low Income - Low Spending,0
13441,Female,27,125377,90,1,High Income - High Spending,0
32371,Female,55,61473,44,2,Low Income - High Spending,0
41913,Female,38,60330,58,2,Low Income - High Spending,0
3972,Male,31,61732,55,0,Low Income - Low Spending,0
17189,Female,25,75655,45,0,Low Income - Low Spending,0
27080,Male,21,271927,74,3,High Income - Low Spending,0
33805,Female,51,131674,9,4,Average Customers,0
13559,Male,46,89503,49,2,Low Income - High Spending,0
24120,Male,26,126412,31,4,Average Customers,0
28558,Male,53,31820,88,1,High Income - High Spending,0
32156,Female,29,243976,76,3,High Income - Low Spending,0
49405,Male,18,288977,76,3,High Income - Low Spending,0
36840,Female,33,156415,29,4,Average Customers,0
1181,Male,42,68368,51,2,Low Income - High Spending,0
22129,Female,36,134158,85,3,High Income - Low Spending,0
5258,Female,40,87534,53,2,Low Income - High Spending,0
25648,Male,41,50476,52,2,Low Income - High Spending,0
35085,Male,36,43340,95,1,High Income - High Spending,0
31982,Female,24,29765,8,0,Low Income - Low Spending,0
42267,Female,25,72741,49,0,Low Income - Low Spending,0
1691,Male,59,107611,32,2,Low Income - High Spending,0
1401,Female,22,86830,42,0,Low Income - Low Spending,0
30075,Male,46,134291,9,4,Average Customers,0
7377,Male,18,52271,52,0,Low Income - Low Spending,0
22104,Male,49,42711,10,2,Low Income - High Spending,0
39015,Male,49,103160,26,2,Low Income - High Spending,0
46405,Female,32,58273,55,0,Low Income - Low Spending,0
11723,Male,20,84063,55,0,Low Income - Low Spending,0
30473,Male,22,39554,69,1,High Income - High Spending,0
33212,Female,44,34961,33,2,Low Income - High Spending,0
21203,Male,25,38836,28,0,Low Income - Low Spending,0
36351,Male,35,20609,24,0,Low Income - Low Spending,0
29035,Female,30,32064,34,0,Low Income - Low Spending,0
40716,Male,26,64669,54,0,Low Income - Low Spending,0
46684,Male,57,53338,53,2,Low Income - High Spending,0
19192,Male,24,156784,85,3,High Income - Low Spending,0
6454,Male,33,46969,52,0,Low Income - Low Spending,0
23,Male,45,31349,20,2,Low Income - High Spending,0
32965,Female,54,23793,19,2,Low Income - High Spending,0
14795,Female,46,42881,93,1,High Income - High Spending,0
33193,Female,32,219621,78,3,High Income - Low Spending,0
46495,Female,27,64505,55,0,Low Income - Low Spending,0
4814,Male,50,164632,34,4,Average Customers,0
22166,Male,33,62102,45,0,Low Income - Low Spending,0
3464,Male,21,60890,51,0,Low Income - Low Spending,0
13621,Female,45,57126,56,2,Low Income - High Spending,0
27431,Male,38,28933,12,2,Low Income - High Spending,0
2372,Male,45,50953,9,2,Low Income - High Spending,0
40186,Male,36,40977,76,1,High Income - High Spending,0
32964,Male,33,75796,40,0,Low Income - Low Spending,0
2089,Male,47,46931,86,1,High Income - High Spending,0
16270,Male,40,70948,57,2,Low Income - High Spending,0
17379,Male,36,24687,70,1,High Income - High Spending,0
47626,Male,52,283650,71,3,High Income - Low Spending,0
7580,Male,53,82101,59,2,Low Income - High Spending,0
49549,Female,18,79301,48,0,Low Income - Low Spending,0
