CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100)
30269,Male,21,43663,98
16713,Female,33,60822,45
4915,Female,56,54354,48
26869,Male,41,65660,45
11274,Female,28,170196,8
16864,Female,33,89043,55
43560,Female,26,95808,12
37104,Male,18,91881,44
43108,Male,48,27390,83
46422,Female,42,70250,40
26132,Female,30,35765,15
35945,Male,32,89638,42
37404,Male,23,51188,88
576,Male,24,138408,9
16137,Female,37,21344,93
15165,Female,34,137423,11
12368,Male,26,288722,77
35574,Male,20,219998,87
40501,Female,41,93707,83
38008,Female,34,31711,84
42995,Male,36,19321,14
7833,Female,24,289587,95
5290,Female,32,110772,86
29760,Female,50,24179,66
17129,Female,53,58418,49
40796,Male,48,30747,16
36206,Male,18,40712,84
43337,Male,18,57238,52
16528,Female,30,252726,82
47015,Female,46,67573,47
35211,Male,28,53089,52
12404,Female,25,253453,79
43716,Male,51,32424,90
26629,Male,38,48729,44
27515,Female,41,190349,71
10289,Male,18,28513,86
13516,Male,31,132586,28
43391,Male,20,57873,43
27959,Female,70,68840,56
13745,Female,40,187833,82
19459,Male,36,21026,89
27579,Female,29,75262,44
5741,Female,41,34305,85
4060,Female,20,179941,24
6869,Male,40,35264,13
46699,Female,48,158893,11
25630,Female,46,49364,9
28143,Male,58,83125,56
2337,Female,18,53394,94
1581,Male,36,15000,71
22766,Male,33,145674,16
10085,Male,18,87285,42
29567,Male,18,40584,87
5795,Male,29,71712,57
42516,Female,40,47422,85
25012,Male,18,236334,96
9242,Male,46,33193,32
24529,Male,35,77674,43
9158,Male,35,25219,19
9391,Female,28,77896,40
19837,Female,27,33422,29
46108,Male,31,110744,30
3018,Female,27,108815,26
2643,Female,37,60771,40
49386,Female,26,162824,10
25155,Female,18,18252,25
12276,Male,35,47442,39
28118,Male,31,78737,42
10346,Male,46,76720,48
27169,Male,33,46676,5
40639,Female,39,31252,93
12429,Female,45,58249,46
43929,Female,24,170698,95
15246,Female,18,39221,29
22413,Female,34,70007,41
42675,Female,23,139215,7
22212,Female,45,137690,91
37698,Male,24,56531,52
13070,Female,49,32739,65
6834,Male,34,109299,19
10474,Male,18,65399,41
39706,Female,22,210833,89
41173,Male,57,38290,83
45959,Male,27,130420,20
40188,Male,52,24957,33
46856,Male,18,261471,71
5677,Female,27,53738,70
2756,Female,37,48338,46
8875,Female,44,137153,72
11313,Female,35,90003,13
16745,Male,42,79686,59
10707,Female,18,32810,35
15198,Male,18,80273,44
1128,Male,48,72130,46
34012,Male,36,34591,70
38470,Female,43,63593,49
16187,Male,48,166933,75
40462,Female,32,117857,24
9504,Female,36,277189,97
6377,Male,48,65522,56
2449,Male,24,134342,19
6907,Male,48,58434,53
24977,Female,18,41757,62
7733,Female,30,30342,83
6261,Male,18,26552,8
39779,Female,39,44305,95
19377,Female,57,53089,63
12027,Female,26,58072,43
3731,Male,25,138385,22
38297,Female,43,41678,23
49514,Female,40,140693,90
19294,Female,37,120176,12
36271,Female,43,147493,22
24588,Male,40,63994,46
23990,Female,28,109905,81
3370,Female,26,55509,40
47,Male,18,59010,53
33484,Female,34,66333,53
26697,Male,26,43047,20
38733,Female,18,30512,9
28190,Male,30,41691,35
15052,Male,72,27124,90
6852,Male,39,158356,73
9179,Female,39,33006,92
913,Female,28,77843,42
42562,Female,36,97610,17
4870,Male,30,58800,48
47302,Male,42,37735,36
10721,Male,44,209401,75
14100,Female,23,148362,5
4296,Male,28,72340,53
44804,Female,48,52961,41
24079,Male,50,54114,45
41704,Male,43,40842,84
38499,Female,40,210063,88
47676,Female,26,56257,41
8302,Female,25,96639,26
16897,Male,19,143905,75
2833,Female,31,36982,27
15196,Male,41,141457,33
20551,Male,18,125954,10
15784,Female,48,67121,54
26163,Female,42,45675,49
45280,Male,28,42318,22
23026,Female,22,19608,7
8614,Male,31,66131,48
7126,Female,53,90102,41
32123,Female,28,57205,57
9441,Male,44,33578,27
48505,Male,42,103061,10
14017,Male,41,160609,13
26526,Male,35,32785,37
35400,Male,34,272053,95
804,Female,29,60809,59
31787,Female,36,123644,29
42864,Female,29,238408,91
20195,Female,48,76505,51
38588,Female,38,86018,51
46587,Male,38,92315,51
25157,Female,30,15000,33
35483,Male,24,62239,54
9953,Male,56,177975,85
11497,Female,35,30445,21
6033,Female,24,72236,49
34150,Female,25,52662,50
29777,Female,18,73041,54
23305,Female,27,65899,42
7975,Male,21,55397,44
27218,Female,33,84654,10
10008,Male,28,63087,56
49654,Male,45,64312,41
12297,Female,40,236998,71
48942,Female,25,33321,82
2986,Male,36,81706,56
511,Female,32,74001,55
2035,Female,41,272578,75
20427,Male,29,45441,68
10925,Male,34,35667,88
43902,Female,31,246884,98
47922,Female,50,57195,45
18106,Male,18,178168,20
7030,Male,35,77440,49
38304,Male,32,48339,34
25033,Female,31,54471,58
19999,Male,45,67612,42
32815,Male,29,57069,46
32051,Male,34,24491,10
14719,Male,18,34741,10
37110,Female,26,121561,83
40144,Male,22,293527,95
18314,Female,35,112361,7
33539,Male,33,77020,56
15752,Female,35,175028,18
37692,Female,28,28940,33
26106,Female,37,156771,12
16493,Female,26,87686,54
25837,Male,36,258335,71
15834,Male,27,165796,25
25144,Male,45,61999,47
22194,Male,34,36078,71
48773,Female,18,55788,43
2147,Female,43,54564,50
37040,Male,38,32521,11
38021,Female,43,104810,7
6842,Male,29,47418,21
32704,Male,45,168656,24
49408,Male,18,147060,17
24097,Female,37,28468,95
43824,Female,35,41927,94
29793,Male,28,59743,51
45689,Male,34,72626,43
22638,Female,31,31735,67
23779,Male,39,67095,55
34079,Male,26,108715,70
46253,Male,40,66612,51
3138,Male,55,78993,51
42134,Male,52,179199,16
44748,Male,43,79604,40
41382,Female,31,38682,29
1098,Male,32,151088,77
37632,Male,28,103842,18
18092,Male,38,82019,51
48005,Male,31,61249,56
9743,Female,18,35664,22
48832,Male,27,32338,37
10128,Male,50,18448,6
29212,Male,46,252461,91
41308,Male,18,158527,17
10888,Female,35,55498,44
5141,Male,24,60435,44
38268,Male,50,174458,5
19311,Male,36,86343,48
5494,Female,32,104327,15
23410,Male,43,149783,13
25587,Female,29,62703,51
7343,Female,22,37525,23
14450,Male,37,110347,87
3842,Female,44,188634,81
1271,Male,30,85676,55
23615,Female,23,15000,22
8732,Male,26,86989,72
35207,Male,49,36018,6
37050,Male,42,20157,90
49098,Male,35,53131,49
46479,Male,36,39427,66
27493,Male,49,72779,54
23428,Female,59,39216,14
23507,Female,24,163543,94
4553,Female,27,30447,74
30679,Male,23,167258,90
10347,Female,34,151325,72
24463,Female,40,73563,46
15613,Male,39,165171,11
21021,Female,47,45163,42
15574,Male,57,84958,58
34000,Male,40,97814,32
512,Male,52,40500,12
48367,Female,49,34860,8
31325,Male,44,177078,92
25192,Female,40,64102,53
28398,Female,41,107470,6
47749,Female,39,60728,55
35609,Male,47,22622,74
15646,Female,29,89173,7
2361,Male,51,143629,8
13229,Male,33,30569,61
3199,Female,47,121668,22
4458,Female,28,161297,29
24556,Female,18,32892,87
33114,Male,35,95970,58
15611,Female,31,22682,10
6650,Male,37,271022,85
48373,Female,19,47137,91
577,Female,26,70459,41
8005,Female,30,48964,92
35170,Female,39,19383,83
28457,Female,18,92840,54
24405,Female,43,117241,11
6516,Female,35,88025,45
41958,Male,21,53012,44
48934,Male,44,90539,45
9847,Female,18,24947,20
13442,Female,42,109989,8
21259,Male,28,88910,48
13021,Female,27,64927,46
34452,Male,18,173248,76
24910,Female,47,139905,31
34236,Male,40,215632,77
16892,Female,42,75950,54
20852,Female,27,49272,48
32176,Male,21,27223,88
13227,Male,18,28333,85
45523,Male,30,34608,88
41655,Female,37,39107,29
21902,Male,18,118317,12
44259,Male,59,133632,33
19169,Male,52,35698,26
30635,Female,23,56537,56
37083,Male,18,103598,33
39197,Male,37,55768,50
12823,Male,37,81831,55
30325,Female,34,48969,43
13466,Male,45,39916,21
43010,Male,37,66859,53
25678,Female,66,207165,82
47854,Male,29,47332,86
18952,Female,35,47001,28
14775,Male,48,93269,55
35812,Female,18,89665,18
49095,Female,27,76077,49
7269,Female,18,24419,14
25196,Male,24,46179,63
18001,Female,19,74314,40
10909,Male,23,57655,9
17665,Female,25,48241,54
3331,Female,51,176627,19
22398,Male,18,73568,58
14114,Male,26,84276,58
35659,Female,50,137200,21
4994,Female,49,49568,43
18000,Male,35,275270,78
32868,Female,29,295998,72
20397,Female,36,54917,49
19096,Male,24,28849,83
29913,Female,45,53789,59
46027,Female,34,45653,71
28653,Male,18,70187,52
27973,Female,20,71490,44
48161,Female,33,91269,80
8299,Female,41,275728,97
176,Male,18,23517,76
222,Female,19,140401,20
35613,Male,26,33907,74
22108,Male,36,171255,78
43133,Male,35,274703,95
5368,Male,34,25314,69
27260,Male,40,131515,79
9792,Male,20,284709,76
1113,Male,21,35478,88
21047,Female,27,57312,53
43952,Male,32,29042,14
25105,Female,34,86695,48
45053,Female,29,148646,9
38291,Female,46,50785,50
36402,Male,18,165519,15
38237,Male,34,109331,33
16100,Male,35,52679,85
11885,Female,18,127863,15
43315,Male,28,160762,98
21827,Female,33,29622,77
47198,Male,32,79515,53
16947,Female,29,100263,29
21124,Female,45,77930,46
26639,Male,31,169101,85
18993,Female,48,25564,87
31432,Male,45,59788,54
22069,Male,57,36001,70
14321,Male,44,57027,41
15405,Female,29,43581,13
8455,Female,41,58319,48
49791,Male,30,71804,54
7839,Male,45,59629,54
2907,Male,38,54407,18
3677,Male,18,144820,9
18679,Male,27,149427,7
29622,Male,47,161368,28
11031,Male,21,67831,43
25550,Female,43,38257,61
1215,Male,37,22700,98
37090,Male,44,67973,48
32805,Female,18,88417,47
39560,Female,21,25170,7
10953,Male,55,62188,42
12802,Male,23,82924,54
4487,Male,18,50254,67
36511,Male,18,41390,14
33392,Male,51,41560,39
38486,Female,50,36980,39
2583,Male,33,69380,50
21594,Male,34,84270,85
29838,Female,41,75794,43
37490,Female,35,27237,25
12886,Male,18,80741,46
28623,Female,41,160050,94
1330,Female,18,267413,98
5592,Female,34,90074,51
2027,Female,22,53656,57
24423,Male,25,44090,67
41172,Female,43,34667,95
9450,Male,37,24658,38
28336,Female,19,227032,88
25594,Female,44,69377,41
17743,Female,18,53806,41
35955,Female,28,72557,50
9116,Female,18,75998,57
44747,Female,43,73202,58
42702,Male,38,15135,10
21979,Female,77,90429,42
48457,Male,34,101502,17
46952,Male,42,119367,11
8996,Male,48,94481,77
17032,Female,18,243000,97
40600,Female,45,68766,50
13810,Male,43,68647,53
11867,Male,31,57636,8
14997,Male,18,57509,59
44266,Male,58,142469,78
25061,Male,36,68035,40
23018,Female,50,86298,42
33944,Male,18,54036,50
18687,Male,39,84089,53
14779,Male,34,248945,87
33432,Female,33,169773,24
3564,Male,44,23985,64
40545,Female,35,66841,48
17460,Female,48,36912,27
30100,Male,24,39399,94
9865,Male,42,71838,41
39813,Female,53,119936,95
29556,Female,34,94634,58
32106,Male,54,81744,53
47878,Female,35,132210,75
29490,Female,18,83154,51
31130,Male,30,43950,71
43348,Male,19,69440,44
1596,Male,31,90078,58
28150,Female,32,31742,15
47890,Female,34,130026,85
47886,Male,29,32726,86
35964,Female,53,91358,45
11069,Female,50,59358,77
35326,Female,34,99093,27
21379,Male,40,89114,48
42260,Female,49,36396,20
33195,Female,52,34018,31
43937,Female,53,56521,55
19662,Female,33,46341,70
4686,Female,24,32272,38
17331,Male,53,82924,51
786,Female,42,207999,92
2855,Male,38,64991,48
40987,Female,36,97462,6
5744,Male,37,158822,83
47097,Male,41,178392,31
18607,Male,39,26147,26
30752,Female,26,110459,12
7062,Female,21,64735,41
40487,Male,28,90125,46
14877,Female,28,242920,72
19993,Male,47,91032,51
30628,Male,39,86273,43
16573,Male,18,86369,58
28839,Male,56,63175,57
1362,Male,36,23812,75
38144,Male,38,24016,72
27137,Male,42,41495,84
47112,Male,40,83146,41
42413,Female,38,59505,59
45409,Male,68,32395,39
20973,Male,43,35569,13
5169,Male,22,92997,44
25375,Male,47,57783,46
28858,Male,39,77031,59
41260,Female,32,206404,72
28624,Female,18,52287,14
49614,Male,18,152740,33
16365,Female,18,29096,7
20117,Male,26,226533,93
24865,Male,23,77485,43
11340,Male,48,70683,41
24887,Female,27,99405,84
38956,Female,24,30186,24
6305,Male,41,76156,54
41727,Female,21,67990,49
35623,Male,53,20393,22
23997,Male,22,74577,47
8072,Male,27,69104,43
6962,Male,43,88904,45
19121,Female,34,295478,72
31565,Male,37,52790,46
17757,Female,29,51766,46
19670,Male,34,38826,28
21241,Male,18,44879,66
7516,Female,47,72306,41
11464,Male,53,53697,45
9107,Male,44,39104,7
20395,Female,35,74416,43
24792,Male,46,73157,53
44238,Female,46,86776,57
18929,Male,18,121693,76
23133,Female,28,39107,84
23943,Male,55,37945,21
10582,Male,19,69485,43
4946,Male,18,82231,53
2311,Male,48,78517,49
428,Male,19,113737,89
15451,Male,60,47926,16
23335,Male,39,64358,42
41388,Male,18,21354,8
36870,Female,23,49624,35
4097,Female,33,75568,45
18277,Female,40,96833,27
36945,Male,30,69631,50
11181,Male,39,52071,47
8800,Male,52,51972,41
27839,Male,28,139316,79
48990,Male,37,76548,40
46797,Male,37,52324,52
15813,Male,41,71922,43
1924,Female,26,68963,56
12600,Male,44,73547,55
25723,Male,40,201801,80
38179,Female,32,150158,28
19191,Male,43,45680,23
42172,Female,32,43899,65
12346,Female,29,75201,57
15720,Female,27,60630,46
2223,Male,26,31182,95
5020,Male,21,92259,47
5460,Female,25,116276,8
14729,Female,24,72954,54
37862,Female,48,89306,48
30503,Male,31,160240,18
43305,Male,48,65345,46
38070,Female,49,55231,41
36975,Female,23,30792,31
7646,Female,26,93751,59
5000,Male,32,17895,78
32287,Male,43,68605,43
23503,Female,44,68419,41
3313,Female,45,93243,44
12343,Female,31,134134,87
24683,Female,35,62989,42
46398,Male,45,39069,51
1821,Female,31,81976,47
43268,Female,22,33555,6
24284,Male,32,60191,49
48414,Male,29,64925,41
31871,Female,49,47286,67
23099,Female,73,24022,68
18773,Male,45,68808,42
37494,Male,23,89042,40
12928,Female,24,191922,78
23366,Male,35,67648,53
21729,Male,52,53383,32
6705,Male,35,130307,88
2339,Male,18,42543,20
24288,Female,18,91174,49
42230,Male,50,150269,18
43298,Female,29,15000,97
14967,Female,18,68035,43
7308,Female,27,72918,42
33520,Female,64,49995,48
13839,Female,36,30627,32
30279,Female,42,20333,62
15146,Female,41,175611,21
37107,Male,37,44620,75
25264,Male,25,44632,75
34183,Male,43,93570,24
365,Female,44,41458,36
3557,Female,39,200958,76
27853,Male,18,31325,17
41138,Male,19,260893,80
35115,Male,38,30809,82
17173,Female,18,262571,75
27881,Female,28,28265,7
43855,Male,53,65070,42
37990,Female,29,25226,8
48382,Male,31,247263,85
10832,Female,44,76174,40
24758,Female,57,32120,28
20358,Male,61,51521,87
8366,Male,34,26818,21
32462,Male,20,75784,56
19799,Female,39,62450,50
19120,Male,24,63660,42
25458,Male,40,180037,80
47515,Male,31,36674,76
13678,Female,39,63435,42
28245,Female,36,198552,79
42717,Male,20,54524,84
31971,Female,38,41633,68
12499,Male,29,71655,53
16283,Male,19,137107,27
4398,Male,55,127693,97
44368,Male,58,164859,22
15584,Female,18,32805,84
19291,Female,39,22447,23
262,Male,28,61535,40
48977,Female,22,51214,70
18745,Female,18,66839,54
24053,Male,30,32441,73
9738,Male,48,159885,34
7743,Male,42,61216,52
17915,Female,56,89041,26
31738,Male,18,24366,66
35702,Female,25,32337,22
22807,Male,49,183305,25
8231,Male,41,100272,29
18257,Male,43,112227,21
21432,Male,48,73480,44
1669,Female,18,118088,10
26231,Female,40,64699,57
36779,Female,42,63442,51
28236,Female,31,23303,26
8436,Female,36,84897,56
21609,Female,40,63282,45
26836,Female,54,70159,50
30444,Female,26,205712,92
37105,Female,25,67794,41
4828,Male,18,67366,49
32945,Male,49,209112,92
29821,Male,26,96801,20
134,Female,44,36003,80
48052,Male,30,195124,96
17804,Male,49,73249,55
36358,Female,37,17389,15
6996,Male,21,147799,77
20810,Female,45,66720,52
35444,Male,18,43095,74
19268,Female,32,119447,17
513,Female,43,124060,74
13225,Female,31,23579,63
40986,Male,46,75323,41
23776,Female,42,58448,59
16129,Female,26,48729,50
31499,Male,48,83883,58
18202,Male,42,241945,79
35839,Female,39,48263,46
4588,Female,27,28136,66
20963,Female,26,61194,46
10219,Female,30,88639,41
8003,Male,47,290331,77
32959,Male,41,135961,11
25532,Female,35,89678,10
11273,Female,37,151766,19
33407,Female,35,41544,24
29533,Female,39,90139,59
3159,Male,46,46520,54
16865,Male,36,42442,45
20739,Male,41,37389,81
45268,Male,28,59715,42
7754,Male,55,141703,75
41867,Male,18,28106,10
38838,Female,20,70221,49
40285,Male,42,117965,13
48647,Male,41,68950,52
32458,Female,24,120648,9
9894,Male,46,79930,49
944,Female,39,243066,74
10510,Male,34,31588,12
48780,Male,34,53190,45
17095,Male,51,34228,94
19835,Female,35,35017,34
30429,Female,28,57742,54
47527,Male,40,37532,23
36777,Female,20,42146,43
2538,Male,28,54636,37
23871,Male,31,183086,92
22783,Male,45,99979,11
40756,Male,27,21735,10
32085,Female,22,15250,83
44802,Female,40,114549,22
43312,Male,39,45417,11
27315,Female,39,141425,21
17097,Male,32,261771,85
20055,Female,45,144857,10
36882,Male,29,53640,50
27514,Male,18,138994,6
21126,Female,36,132198,75
25130,Male,26,51653,55
11147,Male,28,64171,54
39724,Male,36,55712,51
19078,Male,28,36869,22
33704,Male,36,69213,50
10353,Male,24,38263,19
27861,Male,34,59361,44
35764,Male,22,43184,67
16373,Female,41,65772,42
12677,Male,34,85516,46
27485,Female,19,27947,70
30642,Female,34,72494,48
16580,Female,28,99452,8
26689,Male,31,24262,83
25865,Female,48,54419,49
28541,Female,52,64610,49
14144,Female,18,146459,80
19879,Female,54,186882,81
26388,Female,18,235309,92
8509,Male,18,151585,9
35519,Male,42,31913,34
20276,Male,24,25548,97
12571,Male,28,237117,78
36685,Female,38,33406,36
18203,Male,45,65346,55
28399,Female,33,98878,47
43131,Female,37,41171,70
14768,Male,45,98437,21
46789,Male,37,221570,97
41104,Female,29,59319,53
13392,Male,31,125832,76
38550,Male,32,59718,45
22591,Male,18,79307,48
32038,Female,30,132900,17
26514,Female,26,162569,11
40041,Male,31,187719,93
30790,Male,30,260823,95
7050,Female,18,105985,80
28471,Female,29,80953,46
33733,Female,47,44108,64
39063,Male,51,277517,79
46202,Female,34,30429,37
29689,Male,36,82380,52
47247,Female,29,94121,71
35040,Male,32,79419,51
17841,Male,22,79473,41
10607,Female,44,73535,55
30127,Female,44,30677,19
15066,Male,31,128946,23
11262,Male,29,52375,46
5087,Male,30,214527,96
5752,Male,28,72140,40
47079,Male,37,72200,56
14653,Male,31,37526,76
15078,Female,30,221406,74
38231,Male,45,42638,83
41501,Male,50,83510,44
47246,Male,26,169547,98
13103,Female,45,71239,57
40747,Female,51,71767,59
29973,Male,33,62178,57
16305,Male,29,46991,71
25274,Female,50,253835,98
48158,Male,26,16415,25
30989,Female,36,26087,79
193,Female,31,66265,47
9900,Male,18,110723,10
39007,Female,21,55935,45
28414,Female,18,102826,24
27112,Female,34,32179,28
44959,Female,42,172588,88
22543,Male,38,45858,87
7486,Female,23,282865,90
47601,Female,57,132725,74
46288,Male,41,76059,46
30776,Male,23,34281,73
36517,Female,18,33135,32
35718,Male,18,161652,28
31955,Male,48,102458,14
14079,Male,28,53002,75
19641,Male,31,30934,91
19939,Female,39,67656,50
23227,Female,34,68809,45
46622,Female,18,22062,73
5364,Male,31,142499,71
36500,Female,37,189489,74
14332,Female,18,67978,50
36487,Male,29,30784,72
47391,Female,23,117159,87
30641,Female,42,180944,95
28307,Female,29,40106,21
23519,Female,38,254923,76
7492,Female,18,67217,44
21358,Male,62,112069,33
9762,Male,41,277580,84
18817,Female,56,160456,12
7462,Female,30,91290,42
26036,Male,45,151252,28
45724,Female,32,141869,85
27422,Female,35,84314,6
15982,Male,37,166623,12
5979,Male,45,36571,98
3492,Female,25,76211,49
12586,Female,25,80244,40
22969,Female,55,85734,42
34271,Female,36,43259,18
22597,Female,35,179626,92
47881,Female,25,53193,51
40609,Male,18,118627,10
33246,Female,24,57741,52
31898,Female,24,69167,41
42448,Female,33,169888,17
47054,Male,34,50635,53
25176,Female,24,29413,17
2747,Female,56,83200,44
9984,Female,39,20962,63
39806,Female,18,34475,73
40550,Male,43,26612,74
36440,Female,27,141294,80
12868,Female,39,167465,72
4212,Male,29,84473,48
11852,Male,45,128965,20
25580,Male,42,70734,58
19458,Male,36,75887,49
38466,Male,34,22365,92
4315,Female,48,51507,48
23895,Female,39,251804,94
29400,Male,25,45722,23
44707,Female,36,78032,43
5358,Male,33,63583,55
